target_id	cov_mean_sample_0314	cov_mean_sample_0322	cov_mean_sample_0328	cov_mean_sample_0403	cov_mean_sample_0416	cov_mean_sample_0419	cov_mean_sample_0423	cov_mean_sample_0507	cov_mean_sample_0516	cov_mean_sample_0521	cov_mean_sample_0531	cov_mean_sample_0604	cov_mean_sample_0613	cov_mean_sample_0619	cov_mean_sample_0628	cov_mean_sample_0705	cov_mean_sample_0709	cov_mean_sample_0717	cov_mean_sample_0802	cov_mean_sample_0806	cov_mean_sample_0813	cov_mean_sample_0820	cov_mean_sample_0823	cov_mean_sample_0828	cov_mean_sample_0903	cov_mean_sample_0910	cov_mean_sample_0920	cov_mean_sample_0924	cov_mean_sample_1001	cov_mean_sample_1004	cov_mean_sample_1015	cov_mean_sample_1022	cov_mean_sample_1028	cov_mean_sample_1105	cov_mean_sample_1123	cov_mean_sample_1128	cov_mean_sample_1220
OTU_70	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.475248	0.000000	0.000000	0.000000	0.000000	0.002871	0.545827	0.000000	0.000000	0.000000	0.000000	2.970297	4.361431	0.000000	0.990099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.485149	0.000000	0.000000	0.000000	0.000000
OTU_71	0.995025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.089473	0.000000	4.787323	0.000000	0.000000	0.521328	0.000000	0.000000	1.041866	0.000000	1.394388	1.094751	1.193811	3.151483	2.451975	33.171692	4.049498	3.961512	1.611483	4.921602	29.732836	11.191891	3.482587	10.214826	5.843383	2.711900	1.536438	0.000000	7.145423	3.734647
OTU_72	0.970540	9.073365	0.522687	2.320616	4.603540	3.393521	0.000000	36.724455	0.000000	0.000000	0.000000	2.092972	0.000000	0.000000	9.269716	2.859374	0.758294	0.000000	2.369668	0.118483	0.740692	19.401185	10.576019	0.000000	0.000000	3.822943	16.416114	31.273744	12.814218	2.681322	14.399289	10.149953	1.789223	11.883270	0.000000	23.212275	62.706161
OTU_73	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.300920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_74	0.000000	0.000000	0.000000	0.000000	0.639657	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.701592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.767532	0.000000	0.000000	1.983050	1.357030	1.285935	1.184373	0.000000	0.000000	0.000000	0.995025	0.000000	0.000000	0.000000	0.000000
OTU_75	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.473934	0.000000	0.000000	0.950185
OTU_76	0.000000	1.310530	1.178936	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	6.131188	0.742574	7.129455	8.210396	3.917347	0.000000	7.590743	1.042208	5.608168	6.398960	6.448069	0.000000	0.636000	0.000000	0.000000	1.918733	5.082079	1.407851	1.364653	0.000000	0.578203	0.000000	1.465807	0.000000	0.099010	0.000000	0.688950
OTU_77	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_78	0.000000	0.000101	0.248756	0.000000	1.563612	0.000000	0.000000	7.266667	0.112769	1.492537	0.000000	0.000000	0.000000	2.703816	1.160721	1.990050	2.985075	6.331990	5.223881	2.238806	1.626995	3.917910	3.498562	0.498129	0.248756	1.537114	6.002289	8.379353	10.007711	3.482587	5.830000	2.608443	0.000000	0.176739	0.000000	1.288353	2.702353
OTU_79	0.000000	0.000000	0.000000	0.000000	0.000000	0.534716		1.924047	0.000000	0.000000	1.488687	0.531047	0.000000	0.000000	2.405142	0.953123	1.674009	0.000000	0.000000	0.000000	1.104237	0.000000	0.000000	0.473934	0.000000	0.000000	0.000004	0.533100	0.000000	0.000000	0.000000	0.000000	0.492953	0.000000	0.000000	0.000000	0.000000
OTU_80	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.529527	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_81	0.477616	0.502520	0.000000	0.000000	0.000000	0.000000	0.000000	31.334379	0.000000	4.871288	0.000000	0.000000	0.000000	0.955555	0.000000	5.455316	7.336815	0.000000	10.916206	4.631892	18.180000	21.864824	20.213208	11.568150	8.899251	3.386300	10.685621	22.801686	7.492974	4.911241	8.604450	5.581593	9.266089	8.778689	0.000000	4.995831	1.878267
OTU_82	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.538379	0.168830	0.000000	0.000000	4.490450	0.473934	0.678199	1.123910
OTU_83	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.161094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_84	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_85	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_86	0.704119	0.000000	0.000000	0.000000	0.000000	0.000000		0.814512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.487761	1.285199	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.270200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_87	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_88	4.814692	69.811848	5.271374	12.322275	25.063318	34.922275		9.561185	13.978578	0.473934	4.247645	3.019242	0.000000	4.386441	8.407583	0.000000	0.000000	1.421801	0.473934	0.947867	2.080493	6.262417	3.790521	0.000000	0.000000	20.606872	8.809431	6.657773	8.025261	0.000000	3.180829	2.236597	0.000000	7.797488	3.062422	8.575877	90.093365
OTU_89	0.000000	0.000000	0.000000	0.000000	1.313632	0.000000		0.594000	0.000000	0.000000	0.000000	0.000000	0.000000	0.560746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.601756	0.000000	0.573075	0.000000	0.000000	0.000000	0.580114	0.657512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_90	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_91	0.000000	0.000000	0.943396	0.000000	0.000000	0.000000	0.000000	6.423443	0.000000	1.415094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.981132	0.471698	10.964953	3.301887	9.242406	0.000000	0.471698	0.943396	0.943396	2.015835	0.943396	0.000000	2.830189	2.358491	7.219575	0.000000	0.000000	0.550316	2.830189
OTU_92	0.000000	24.308657	6.965124	3.482587	9.452488	6.467662		6.466667	0.000000	0.000000	0.000000	0.000000	0.995025	0.000000	0.000000	1.487995	0.000000	0.000000	0.000000	0.000000	0.000000	3.482587	1.990050	0.000000	0.000000	0.000000	13.764428	0.000000	1.990050	0.497512	1.990050	0.497131	0.995025	2.487562	0.733612	0.000000	0.000000
OTU_93	0.605450	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.170999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_94	0.250388	0.000000	0.245700	0.259350	0.000000	0.843120	0.000000	24.578673	0.000000	6.071400	0.000000	0.000000	2.050005	5.314005	0.836796	4.391253	4.004310	5.339165	8.612138	4.937936	14.228452	13.365405	9.981622	1.573690	0.883430	0.623145	10.167273	23.234005	11.096560	2.648668	4.568801	0.997189	6.034300	0.000000	0.000000	0.771248	1.323312
OTU_95	1.001553	17.199017	0.491400	0.000000	3.645980	2.948403	0.982801	26.910270	1.965602	9.212432	6.628452	3.075843	11.121474	58.749386	16.026978	9.643489	19.680541	14.904079	18.513071	4.422604	14.647273	13.215184	19.009189	8.916265	4.439548	0.997032	44.694398	27.107764	23.617887	12.690319	11.103489	4.510221	4.674516	0.000000	0.000000	5.024717	3.931204
OTU_96	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_97	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.992556	0.000000	0.496278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.496278	0.496278	6.754392	0.000000	0.000000	0.000000	0.508605	5.164218	1.985112	0.000000	0.496278	0.496278	0.000000	0.000000	0.000000	0.000000	0.496278
OTU_98	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_99	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.195240	0.000000
OTU_100	0.500776	19.435872	0.245700	0.259350	1.562565	12.799607	0.000000	32.195135	15.574152	10.543784	8.186388	3.960359	20.038428	54.959214	18.865995	4.876737	11.751155	8.474447	17.402555	4.118693	9.617690	18.478428	8.424619	10.055283	4.257135	1.869435	25.002654	19.601327	11.610811	7.020197	5.703440	4.615214	1.366590	6.903391	0.000000	2.461533	3.402924
OTU_101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.496500	0.000000	0.495050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_102	0.488998	1.955990	0.977995	0.000000	0.000000	0.488998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.488998	0.000000	0.000000	0.488998	0.977995	0.000000	0.000000	0.488998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.488998
OTU_103	0.000000	3.832161	0.000000	0.000000	0.000000	0.000000	0.000000	0.300803	0.000000	0.000000	0.158130	1.895735	2.379730	0.000000	0.955227	0.000000	0.000000	0.000000	0.473934	0.000000	0.000000	0.000000	0.000000	0.947867	0.473934	0.158072	1.427275	0.720782	0.598393	0.000000	0.481659	0.000000	0.000000	0.000000	0.000000	0.238136	0.477403
OTU_104	0.263629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.656848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_105	0.000000	0.497512	0.000000	0.000000	0.000000	0.000000	0.000000	0.995025	0.000000	0.000000	2.210617	0.000000	1.659647	3.482587	0.995025	0.000000	0.497512	0.000000	1.994597	1.497045	1.379473	0.995025	0.000000	0.000000	0.000000	0.000000	0.601408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.682199
OTU_106	0.000000	0.248251	0.000000	0.000000	0.000000	0.000000		0.246980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.710900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236967	0.000000	0.000000	0.270819	0.000000	0.000000	0.473934	0.000000
OTU_107	0.000000	0.493827	0.000000	0.000000	0.000000	0.000000	0.000000	1.808593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.493827	0.000000	0.000000	1.181551	0.000000	0.516879	1.308953	1.049674	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.493827	0.493827	0.000000	3.456790	0.000000	0.000000	8.159556
OTU_108	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.078723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.513677
OTU_109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.519506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_111	0.000000	0.000000	0.000000	0.497512	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.045075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.026851
OTU_112	0.000000	2.039066	0.491400	0.259350	0.000000	0.000000	0.000000	18.819705	0.000000	6.127764	1.169489	0.000005	0.000000	28.764079	8.485111	2.399199	13.721081	7.063538	14.988010	4.745862	9.851744	12.044914	10.314545	13.081523	4.602192	0.000000	12.831057	11.067322	3.619975	1.089912	5.098624	2.463838	4.621268	7.965307	0.000000	3.522467	0.000000
OTU_113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.244116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.339270	0.000000	0.000000	0.000000	0.676314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.541176
OTU_114	6.445433	51.355504	17.050585	2.341920	8.412178	23.931569		19.670867	21.077283	6.314005	18.862155	5.152225	41.487400	55.716159	37.526745	2.810304	16.426276	7.025761	9.138642	2.205663	5.186323	10.658970	18.847260	9.158126	2.966422	20.576768	20.137986	40.730492	22.483091	11.612974	12.935644	3.551911	2.447752	25.972740	1.249026	10.163419	14.908852
OTU_115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.473934	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.538616	0.000000	0.000000	0.000000	0.000000	0.000000	0.613076
OTU_116	0.000000	0.573349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.705265	0.904749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_117	0.517454	2.706471	1.985112	0.000000	1.002010	1.119811		6.757221	1.551663	1.168203	0.000000	0.551419	0.000000	0.000000	1.488834	0.547578	4.091459	0.000000	1.528402	0.000000	0.000000	3.295117	24.629529	0.000000	0.000000	5.555434	2.355335	10.720149	6.891017	0.000000	5.181241	1.300179	4.346650	3.473945	0.000000	5.443226	1.639931
OTU_118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.501761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.249926	0.000000	0.000000	0.000000	0.000000	1.042155	0.498753	0.997506	0.000000	0.000000	0.000000	0.000000	0.000000	0.553317	0.000000	0.000000	0.000000	0.000000	0.498753	2.007187	0.000000	0.000000	0.000000
OTU_119	2.693022	0.982801	0.491400	1.965602	0.000000	0.000000	0.000000	1.968909	0.000000	1.605140	0.000000	0.000000	0.494885	1.484880	0.000000	0.985263	0.000000	0.000000	0.492889	0.000000	3.075081	0.492113	22.674791	1.477052	0.982801	4.914005	2.921808	21.201916	10.824619	3.439803	8.533857	2.457002	2.967140	0.000000	0.491400	2.467528	6.879607
OTU_120	0.447647	0.000000	0.480862	0.000000	0.487625	0.000000	0.000000	80.468384	0.000000	0.692178	0.000299	0.000000	0.000000	0.936768	0.000000	1.412829	0.936768	2.341920	11.463700	10.202529	23.930913	52.204684	11.241218	2.810304	1.405152	0.000000	10.266511	26.216956	13.835269	1.722314	9.634801	7.494145	7.025761	8.899297	0.000000	1.169035	4.157279
OTU_121	0.000000	1.873536	0.000000	0.000000	0.000000	0.000000		1.756440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.936768	1.405152	10.529742	0.936768	0.000000	0.000000	0.000000	0.468384	0.000000	0.000000	0.936768	0.000000	0.000000	0.000000	4.098361	0.156128	0.000000	0.156128	0.169139
OTU_122	0.000000	3.482587	0.000000	0.248756	0.000000	0.746269	0.000000	0.248756	0.000000	0.000000	0.995025	0.000000	0.746269	0.000000	0.000000	1.492537	0.533751	0.000000	2.985075	4.477612	0.497512	0.995025	0.497512	0.000000	0.000000	3.316751	0.497512	0.248756	1.304279	0.000000	0.497512	1.243781	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.497512	0.000000	0.497512	1.137443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.502537	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.927299
OTU_124	0.000000	0.621821	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.526592	1.461682	0.000000	0.000000	0.000000	0.000000	0.000000	0.716662	0.677965	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000103	0.000000	0.000000	0.000000
OTU_125	0.880857	0.000000	0.000000	0.000000	0.000000	12.712881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.588782	0.000000	0.000000	5.900187	0.752651	0.000000	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_126	0.000000	0.000000	1.131047	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.404872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.538725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_127	0.000000	5.128626	0.000000	0.000000	0.000000	1.462844	0.000000	0.000000	0.000000	0.744754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.540256	0.000000	0.000000	0.000000	0.000000	0.545322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.569607
OTU_128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.764611	0.000000	0.473934	0.000000	0.000000	0.157978	0.000000	0.000000	0.000000	0.000000	0.473934	0.000000	1.575507	0.000000	2.369668	11.161280	0.473934	0.000000	0.000000	2.369668	18.690142	7.503934	0.952957	7.754929	0.947867	0.473934	3.357114	0.000000	1.428815	1.428531
OTU_129	0.000000	0.000000	0.646839	0.000000	0.000000	0.000000		6.992322	0.000000	4.265403	0.000000	0.000000	0.000000	0.000000	0.000000	5.337488	0.000000	0.000000	0.000000	0.000000	4.796209	4.566123	4.927109	5.213270	1.895735	0.529706	5.023318	4.410697	1.497123	0.934076	1.615848	0.947867	2.369668	0.000000	0.000000	0.000000	1.520185
OTU_130	0.473934	4.830664	0.947867	0.977938	1.421801	7.806019	0.000000	2.952972	1.421801	0.000000	0.000000	2.012825	2.843602	0.947867	5.213270	0.000000	0.000000	0.000000	0.000000	0.473934	0.000000	2.069953	3.982114	0.000000	0.000000	5.840569	10.463981	10.561327	19.893697	5.613934	4.265403	0.473934	0.473934	45.846825	0.000000	2.468678	26.532322
